trial_nb	singe	session	choice	condition
56	2	5.1	0	1
57	2	5.1	0	1
58	2	5.1	0	1
59	2	5.1	0	1
60	2	5.1	0	1
61	2	5.1	0	1
62	2	5.1	0	1
63	2	5.1	0	1
64	2	5.1	0	1
65	2	5.1	0	1
66	2	5.1	0	1
67	2	5.1	0	1
68	2	5.1	0	1
69	2	5.1	0	1
70	2	5.1	0	1
71	2	5.1	0	1
72	2	5.1	0	1
73	2	5.1	0	1
74	2	5.1	0	1
75	2	5.1	0	1
76	2	5.1	0	1
77	2	5.1	0	1
78	2	5.1	0	1
79	2	5.1	0	1
80	2	5.1	0	1
81	2	5.1	0	1
82	2	5.1	0	1
83	2	5.1	0	1
84	2	5.1	0	1
85	2	5.1	0	1
86	2	5.1	0	1
87	2	5.1	0	1
88	2	5.1	0	1
89	2	5.1	0	1
90	2	5.1	0	1
91	2	5.1	0	1
92	2	5.1	0	1
93	2	5.1	0	1
94	2	5.1	0	1
95	2	5.1	0	1
96	2	5.1	0	1
97	2	5.1	0	1
98	2	5.1	0	1
99	2	5.1	0	1
100	2	5.1	0	1
1	2	5.2	24	1
2	2	5.2	-24	1
3	2	5.2	22	1
4	2	5.2	21	1
5	2	5.2	16	1
6	2	5.2	6	1
7	2	5.2	1	1
8	2	5.2	800	1
9	2	5.2	7	1
10	2	5.2	800	1
11	2	5.2	-7	1
12	2	5.2	8	1
13	2	5.2	10	1
14	2	5.2	5	1
15	2	5.2	-24	1
16	2	5.2	25	1
17	2	5.2	-25	1
18	2	5.2	2000	1
19	2	5.2	-10	1
20	2	5.2	15	1
21	2	5.2	9	1
22	2	5.2	2300	1
23	2	5.2	13	1
24	2	5.2	-21	1
25	2	5.2	11	1
26	2	5.2	1700	1
27	2	5.2	0	1
28	2	5.2	0	1
29	2	5.2	0	1
30	2	5.2	0	1
31	2	5.2	0	1
32	2	5.2	0	1
33	2	5.2	0	1
34	2	5.2	0	1
35	2	5.2	0	1
36	2	5.2	0	1
37	2	5.2	0	1
38	2	5.2	0	1
39	2	5.2	0	1
40	2	5.2	0	1
41	2	5.2	0	1
42	2	5.2	0	1
43	2	5.2	0	1
44	2	5.2	0	1
45	2	5.2	0	1
46	2	5.2	0	1
47	2	5.2	0	1
48	2	5.2	0	1
49	2	5.2	0	1
50	2	5.2	0	1
51	2	5.2	0	1
52	2	5.2	0	1
53	2	5.2	0	1
54	2	5.2	0	1
55	2	5.2	0	1
56	2	5.2	0	1
57	2	5.2	0	1
58	2	5.2	0	1
59	2	5.2	0	1
60	2	5.2	0	1
61	2	5.2	0	1
62	2	5.2	0	1
63	2	5.2	0	1
64	2	5.2	0	1
65	2	5.2	0	1
66	2	5.2	0	1
67	2	5.2	0	1
68	2	5.2	0	1
69	2	5.2	0	1
70	2	5.2	0	1
71	2	5.2	0	1
72	2	5.2	0	1
73	2	5.2	0	1
74	2	5.2	0	1
75	2	5.2	0	1
76	2	5.2	0	1
77	2	5.2	0	1
78	2	5.2	0	1
79	2	5.2	0	1
80	2	5.2	0	1
81	2	5.2	0	1
82	2	5.2	0	1
83	2	5.2	0	1
84	2	5.2	0	1
85	2	5.2	0	1
86	2	5.2	0	1
87	2	5.2	0	1
88	2	5.2	0	1
89	2	5.2	0	1
90	2	5.2	0	1
91	2	5.2	0	1
92	2	5.2	0	1
93	2	5.2	0	1
94	2	5.2	0	1
95	2	5.2	0	1
96	2	5.2	0	1
97	2	5.2	0	1
98	2	5.2	0	1
99	2	5.2	0	1
100	2	5.2	0	1
1	2	6	15	1
2	2	6	25	1
3	2	6	24	1
4	2	6	-25	1
5	2	6	20	1
6	2	6	5	1
7	2	6	22	1
8	2	6	19	1
9	2	6	-20	1
10	2	6	-19	1
11	2	6	9	1
12	2	6	-5	1
13	2	6	11	1
14	2	6	8	1
15	2	6	7	1
16	2	6	1	1
17	2	6	16	1
18	2	6	17	1
19	2	6	14	1
20	2	6	-24	1
21	2	6	-22	1
22	2	6	-16	1
23	2	6	-7	1
24	2	6	-1	1
25	2	6	3	1
26	2	6	0	1
27	2	6	0	1
28	2	6	0	1
29	2	6	0	1
30	2	6	0	1
31	2	6	0	1
32	2	6	0	1
33	2	6	0	1
34	2	6	0	1
35	2	6	0	1
36	2	6	0	1
37	2	6	0	1
38	2	6	0	1
39	2	6	0	1
40	2	6	0	1
41	2	6	0	1
42	2	6	0	1
43	2	6	0	1
44	2	6	0	1
45	2	6	0	1
46	2	6	0	1
47	2	6	0	1
48	2	6	0	1
49	2	6	0	1
50	2	6	0	1
51	2	6	0	1
52	2	6	0	1
53	2	6	0	1
54	2	6	0	1
55	2	6	0	1
56	2	6	0	1
57	2	6	0	1
58	2	6	0	1
59	2	6	0	1
60	2	6	0	1
61	2	6	0	1
62	2	6	0	1
63	2	6	0	1
64	2	6	0	1
65	2	6	0	1
66	2	6	0	1
67	2	6	0	1
68	2	6	0	1
69	2	6	0	1
70	2	6	0	1
71	2	6	0	1
72	2	6	0	1
73	2	6	0	1
74	2	6	0	1
75	2	6	0	1
76	2	6	0	1
77	2	6	0	1
78	2	6	0	1
79	2	6	0	1
80	2	6	0	1
81	2	6	0	1
82	2	6	0	1
83	2	6	0	1
84	2	6	0	1
85	2	6	0	1
86	2	6	0	1
87	2	6	0	1
88	2	6	0	1
89	2	6	0	1
90	2	6	0	1
91	2	6	0	1
92	2	6	0	1
93	2	6	0	1
94	2	6	0	1
95	2	6	0	1
96	2	6	0	1
97	2	6	0	1
98	2	6	0	1
99	2	6	0	1
100	2	6	0	1
1	2	7	20	1
2	2	7	25	1
3	2	7	24	1
4	2	7	-20	1
5	2	7	10	1
6	2	7	14	1
7	2	7	5	1
8	2	7	4	1
9	2	7	9	1
10	2	7	1800	1
11	2	7	23	1
12	2	7	18	1
13	2	7	-14	1
14	2	7	13	1
15	2	7	8	1
16	2	7	12	1
17	2	7	7	1
18	2	7	-23	1
19	2	7	21	1
20	2	7	6	1
21	2	7	-7	1
22	2	7	2	1
23	2	7	-4	1
24	2	7	-7	1
25	2	7	-2	1
26	2	7	1000	1
27	2	7	-2	1
28	2	7	1	1
29	2	7	-6	1
30	2	7	11	1
31	2	7	22	1
32	2	7	-24	1
33	2	7	0	1
34	2	7	0	1
35	2	7	0	1
36	2	7	0	1
37	2	7	0	1
38	2	7	0	1
39	2	7	0	1
40	2	7	0	1
41	2	7	0	1
42	2	7	0	1
43	2	7	0	1
44	2	7	0	1
45	2	7	0	1
46	2	7	0	1
47	2	7	0	1
48	2	7	0	1
49	2	7	0	1
50	2	7	0	1
51	2	7	0	1
52	2	7	0	1
53	2	7	0	1
54	2	7	0	1
55	2	7	0	1
56	2	7	0	1
57	2	7	0	1
58	2	7	0	1
59	2	7	0	1
60	2	7	0	1
61	2	7	0	1
62	2	7	0	1
63	2	7	0	1
64	2	7	0	1
65	2	7	0	1
66	2	7	0	1
67	2	7	0	1
68	2	7	0	1
69	2	7	0	1
70	2	7	0	1
71	2	7	0	1
72	2	7	0	1
73	2	7	0	1
74	2	7	0	1
75	2	7	0	1
76	2	7	0	1
77	2	7	0	1
78	2	7	0	1
79	2	7	0	1
80	2	7	0	1
81	2	7	0	1
82	2	7	0	1
83	2	7	0	1
84	2	7	0	1
85	2	7	0	1
86	2	7	0	1
87	2	7	0	1
88	2	7	0	1
89	2	7	0	1
90	2	7	0	1
91	2	7	0	1
92	2	7	0	1
93	2	7	0	1
94	2	7	0	1
95	2	7	0	1
96	2	7	0	1
97	2	7	0	1
98	2	7	0	1
99	2	7	0	1
100	2	7	0	1
1	2	8	2000	1
2	2	8	2500	1
3	2	8	15	1
4	2	8	25	1
5	2	8	-15	1
6	2	8	20	1
7	2	8	9	1
8	2	8	-20	1
9	2	8	22	1
10	2	8	21	1
11	2	8	12	1
12	2	8	7	1
13	2	8	2	1
14	2	8	4	1
15	2	8	5	1
16	2	8	11	1
17	2	8	1	1
18	2	8	-7	1
19	2	8	3	1
20	2	8	-1	1
21	2	8	3	1
22	2	8	6	1
23	2	8	-5	1
24	2	8	-3	1
25	2	8	-9	1
26	2	8	0	1
27	2	8	0	1
28	2	8	0	1
29	2	8	0	1
30	2	8	0	1
31	2	8	0	1
32	2	8	0	1
33	2	8	0	1
34	2	8	0	1
35	2	8	0	1
36	2	8	0	1
37	2	8	0	1
38	2	8	0	1
39	2	8	0	1
40	2	8	0	1
41	2	8	0	1
42	2	8	0	1
43	2	8	0	1
44	2	8	0	1
45	2	8	0	1
46	2	8	0	1
47	2	8	0	1
48	2	8	0	1
49	2	8	0	1
50	2	8	0	1
51	2	8	0	1
52	2	8	0	1
53	2	8	0	1
54	2	8	0	1
55	2	8	0	1
56	2	8	0	1
57	2	8	0	1
58	2	8	0	1
59	2	8	0	1
60	2	8	0	1
61	2	8	0	1
62	2	8	0	1
63	2	8	0	1
64	2	8	0	1
65	2	8	0	1
66	2	8	0	1
67	2	8	0	1
68	2	8	0	1
69	2	8	0	1
70	2	8	0	1
71	2	8	0	1
72	2	8	0	1
73	2	8	0	1
74	2	8	0	1
75	2	8	0	1
76	2	8	0	1
77	2	8	0	1
78	2	8	0	1
79	2	8	0	1
80	2	8	0	1
81	2	8	0	1
82	2	8	0	1
83	2	8	0	1
84	2	8	0	1
85	2	8	0	1
86	2	8	0	1
87	2	8	0	1
88	2	8	0	1
89	2	8	0	1
90	2	8	0	1
91	2	8	0	1
92	2	8	0	1
93	2	8	0	1
94	2	8	0	1
95	2	8	0	1
96	2	8	0	1
97	2	8	0	1
98	2	8	0	1
99	2	8	0	1
100	2	8	0	1
1	2	9	20	1
2	2	9	25	1
3	2	9	24	1
4	2	9	19	1
5	2	9	-20	1
6	2	9	15	1
7	2	9	-19	1
8	2	9	18	1
9	2	9	9	1
10	2	9	10	1
11	2	9	4	1
12	2	9	22	1
13	2	9	21	1
14	2	9	12	1
15	2	9	2	1
16	2	9	6	1
17	2	9	16	1
18	2	9	-21	1
19	2	9	-6	1
20	2	9	1	1
21	2	9	3	1
22	2	9	0	1
23	2	9	0	1
24	2	9	0	1
25	2	9	0	1
26	2	9	0	1
27	2	9	0	1
28	2	9	0	1
29	2	9	0	1
30	2	9	0	1
31	2	9	0	1
32	2	9	0	1
33	2	9	0	1
34	2	9	0	1
35	2	9	0	1
36	2	9	0	1
37	2	9	0	1
38	2	9	0	1
39	2	9	0	1
40	2	9	0	1
41	2	9	0	1
42	2	9	0	1
43	2	9	0	1
44	2	9	0	1
45	2	9	0	1
46	2	9	0	1
47	2	9	0	1
48	2	9	0	1
49	2	9	0	1
50	2	9	0	1
51	2	9	0	1
52	2	9	0	1
53	2	9	0	1
54	2	9	0	1
55	2	9	0	1
56	2	9	0	1
57	2	9	0	1
58	2	9	0	1
59	2	9	0	1
60	2	9	0	1
61	2	9	0	1
62	2	9	0	1
63	2	9	0	1
64	2	9	0	1
65	2	9	0	1
66	2	9	0	1
67	2	9	0	1
68	2	9	0	1
69	2	9	0	1
70	2	9	0	1
71	2	9	0	1
72	2	9	0	1
73	2	9	0	1
74	2	9	0	1
75	2	9	0	1
76	2	9	0	1
77	2	9	0	1
78	2	9	0	1
79	2	9	0	1
80	2	9	0	1
81	2	9	0	1
82	2	9	0	1
83	2	9	0	1
84	2	9	0	1
85	2	9	0	1
86	2	9	0	1
87	2	9	0	1
88	2	9	0	1
89	2	9	0	1
90	2	9	0	1
91	2	9	0	1
92	2	9	0	1
93	2	9	0	1
94	2	9	0	1
95	2	9	0	1
96	2	9	0	1
97	2	9	0	1
98	2	9	0	1
99	2	9	0	1
100	2	9	0	1
1	2	10	20	1
2	2	10	25	1
3	2	10	15	1
4	2	10	19	1
5	2	10	10	1
6	2	10	-10	1
7	2	10	5	1
8	2	10	4	1
9	2	10	3	1
10	2	10	-19	1
11	2	10	2400	1
12	2	10	23	1
13	2	10	12	1
14	2	10	7	1
15	2	10	8	1
16	2	10	2	1
17	2	10	11	1
18	2	10	16	1
19	2	10	22	1
20	2	10	-2	1
21	2	10	1	1
22	2	10	-16	1
23	2	10	-22	1
24	2	10	2100	1
25	2	10	21	1
26	2	10	-16	1
27	2	10	-11	1
28	2	10	-1	1
29	2	10	13	1
30	2	10	-20	1
31	2	10	-15	1
32	2	10	-10	1
33	2	10	-5	1
34	2	10	-25	1
35	2	10	24	1
36	2	10	-23	1
37	2	10	-18	1
38	2	10	-21	1
39	2	10	-16	1
40	2	10	-11	1
41	2	10	0	1
42	2	10	0	1
43	2	10	0	1
44	2	10	0	1
45	2	10	0	1
46	2	10	0	1
47	2	10	0	1
48	2	10	0	1
49	2	10	0	1
50	2	10	0	1
51	2	10	0	1
52	2	10	0	1
53	2	10	0	1
54	2	10	0	1
55	2	10	0	1
56	2	10	0	1
57	2	10	0	1
58	2	10	0	1
59	2	10	0	1
60	2	10	0	1
61	2	10	0	1
62	2	10	0	1
63	2	10	0	1
64	2	10	0	1
65	2	10	0	1
66	2	10	0	1
67	2	10	0	1
68	2	10	0	1
69	2	10	0	1
70	2	10	0	1
71	2	10	0	1
72	2	10	0	1
73	2	10	0	1
74	2	10	0	1
75	2	10	0	1
76	2	10	0	1
77	2	10	0	1
78	2	10	0	1
79	2	10	0	1
80	2	10	0	1
81	2	10	0	1
82	2	10	0	1
83	2	10	0	1
84	2	10	0	1
85	2	10	0	1
86	2	10	0	1
87	2	10	0	1
88	2	10	0	1
89	2	10	0	1
90	2	10	0	1
91	2	10	0	1
92	2	10	0	1
93	2	10	0	1
94	2	10	0	1
95	2	10	0	1
96	2	10	0	1
97	2	10	0	1
98	2	10	0	1
99	2	10	0	1
100	2	10	0	1
1	2	12	17	1
2	2	12	19	1
3	2	12	9	1
4	2	12	21	1
5	2	12	11	1
6	2	12	7	1
7	2	12	2	1
8	2	12	1	1
9	2	12	-2	1
10	2	12	4	1
11	2	12	25	1
12	2	12	24	1
13	2	12	20	1
14	2	12	-25	1
15	2	12	15	1
16	2	12	500	1
17	2	12	1000	1
18	2	12	-15	1
19	2	12	18	1
20	2	12	23	1
21	2	12	13	1
22	2	12	-7	1
23	2	12	-2	1
24	2	12	8	1
25	2	12	-11	1
26	2	12	16	1
27	2	12	-21	1
28	2	12	22	1
29	2	12	-23	1
30	2	12	-18	1
31	2	12	-13	1
32	2	12	-25	1
33	2	12	1000	1
34	2	12	0	1
35	2	12	0	1
36	2	12	0	1
37	2	12	0	1
38	2	12	0	1
39	2	12	0	1
40	2	12	0	1
41	2	12	0	1
42	2	12	0	1
43	2	12	0	1
44	2	12	0	1
45	2	12	0	1
46	2	12	0	1
47	2	12	0	1
48	2	12	0	1
49	2	12	0	1
50	2	12	0	1
51	2	12	0	1
52	2	12	0	1
53	2	12	0	1
54	2	12	0	1
55	2	12	0	1
56	2	12	0	1
57	2	12	0	1
58	2	12	0	1
59	2	12	0	1
60	2	12	0	1
61	2	12	0	1
62	2	12	0	1
63	2	12	0	1
64	2	12	0	1
65	2	12	0	1
66	2	12	0	1
67	2	12	0	1
68	2	12	0	1
69	2	12	0	1
70	2	12	0	1
71	2	12	0	1
72	2	12	0	1
73	2	12	0	1
74	2	12	0	1
75	2	12	0	1
76	2	12	0	1
77	2	12	0	1
78	2	12	0	1
79	2	12	0	1
80	2	12	0	1
81	2	12	0	1
82	2	12	0	1
83	2	12	0	1
84	2	12	0	1
85	2	12	0	1
86	2	12	0	1
87	2	12	0	1
88	2	12	0	1
89	2	12	0	1
90	2	12	0	1
91	2	12	0	1
92	2	12	0	1
93	2	12	0	1
94	2	12	0	1
95	2	12	0	1
96	2	12	0	1
97	2	12	0	1
98	2	12	0	1
99	2	12	0	1
100	2	12	0	1
1	2	13.2	9	1
2	2	13.2	10	1
3	2	13.2	5	1
4	2	13.2	15	1
5	2	13.2	25	1
6	2	13.2	-10	1
7	2	13.2	18	1
8	2	13.2	23	1
9	2	13.2	21	1
10	2	13.2	22	1
11	2	13.2	17	1
12	2	13.2	16	1
13	2	13.2	6	1
14	2	13.2	7	1
15	2	13.2	3	1
16	2	13.2	8	1
17	2	13.2	-9	1
18	2	13.2	4	1
19	2	13.2	-3	1
20	2	13.2	2	1
21	2	13.2	1	1
22	2	13.2	11	1
23	2	13.2	-21	1
24	2	13.2	-22	1
25	2	13.2	-17	1
26	2	13.2	-18	1
27	2	13.2	24	1
28	2	13.2	-25	1
29	2	13.2	20	1
30	2	13.2	-15	1
31	2	13.2	-5	1
32	2	13.2	-4	1
33	2	13.2	-9	1
34	2	13.2	13	1
35	2	13.2	-17	1
36	2	13.2	-16	1
37	2	13.2	-22	1
38	2	13.2	-21	1
39	2	13.2	-1	1
40	2	13.2	-22	1
41	2	13.2	-18	1
42	2	13.2	-19	1
43	2	13.2	-4	1
44	2	13.2	-3	1
45	2	13.2	-2	1
46	2	13.2	14	1
47	2	13.2	0	1
48	2	13.2	0	1
49	2	13.2	0	1
50	2	13.2	0	1
51	2	13.2	0	1
52	2	13.2	0	1
53	2	13.2	0	1
54	2	13.2	0	1
55	2	13.2	0	1
56	2	13.2	0	1
57	2	13.2	0	1
58	2	13.2	0	1
59	2	13.2	0	1
60	2	13.2	0	1
61	2	13.2	0	1
62	2	13.2	0	1
63	2	13.2	0	1
64	2	13.2	0	1
65	2	13.2	0	1
66	2	13.2	0	1
67	2	13.2	0	1
68	2	13.2	0	1
69	2	13.2	0	1
70	2	13.2	0	1
71	2	13.2	0	1
72	2	13.2	0	1
73	2	13.2	0	1
74	2	13.2	0	1
75	2	13.2	0	1
76	2	13.2	0	1
77	2	13.2	0	1
78	2	13.2	0	1
79	2	13.2	0	1
80	2	13.2	0	1
81	2	13.2	0	1
82	2	13.2	0	1
83	2	13.2	0	1
84	2	13.2	0	1
85	2	13.2	0	1
86	2	13.2	0	1
87	2	13.2	0	1
88	2	13.2	0	1
89	2	13.2	0	1
90	2	13.2	0	1
91	2	13.2	0	1
92	2	13.2	0	1
93	2	13.2	0	1
94	2	13.2	0	1
95	2	13.2	0	1
96	2	13.2	0	1
97	2	13.2	0	1
98	2	13.2	0	1
99	2	13.2	0	1
100	2	13.2	0	1
1	3	1	25	0
2	3	1	800	0
3	3	1	15	0
4	3	1	20	0
5	3	1	14	0
6	3	1	13	0
7	3	1	9	0
8	3	1	8	0
9	3	1	700	0
10	3	1	22	0
11	3	1	17	0
12	3	1	24	0
13	3	1	19	0
14	3	1	23	0
15	3	1	18	0
16	3	1	10	0
17	3	1	5	0
18	3	1	12	0
19	3	1	16	0
20	3	1	6	0
21	3	1	11	0
22	3	1	7	0
23	3	1	2100	0
24	3	1	3	0
25	3	1	400	0
26	3	1	0	0
27	3	1	0	0
28	3	1	0	0
29	3	1	0	0
30	3	1	0	0
31	3	1	0	0
32	3	1	0	0
33	3	1	0	0
34	3	1	0	0
35	3	1	0	0
36	3	1	0	0
37	3	1	0	0
38	3	1	0	0
39	3	1	0	0
40	3	1	0	0
41	3	1	0	0
42	3	1	0	0
43	3	1	0	0
44	3	1	0	0
45	3	1	0	0
46	3	1	0	0
47	3	1	0	0
48	3	1	0	0
49	3	1	0	0
50	3	1	0	0
51	3	1	0	0
52	3	1	0	0
53	3	1	0	0
54	3	1	0	0
55	3	1	0	0
56	3	1	0	0
57	3	1	0	0
58	3	1	0	0
59	3	1	0	0
60	3	1	0	0
61	3	1	0	0
62	3	1	0	0
63	3	1	0	0
64	3	1	0	0
65	3	1	0	0
66	3	1	0	0
67	3	1	0	0
68	3	1	0	0
69	3	1	0	0
70	3	1	0	0
71	3	1	0	0
72	3	1	0	0
73	3	1	0	0
74	3	1	0	0
75	3	1	0	0
76	3	1	0	0
77	3	1	0	0
78	3	1	0	0
79	3	1	0	0
80	3	1	0	0
81	3	1	0	0
82	3	1	0	0
83	3	1	0	0
84	3	1	0	0
85	3	1	0	0
86	3	1	0	0
87	3	1	0	0
88	3	1	0	0
89	3	1	0	0
90	3	1	0	0
91	3	1	0	0
92	3	1	0	0
93	3	1	0	0
94	3	1	0	0
95	3	1	0	0
96	3	1	0	0
97	3	1	0	0
98	3	1	0	0
99	3	1	0	0
100	3	1	0	0
1	3	2	2000	0
2	3	2	24	0
3	3	2	23	0
4	3	2	13	0
5	3	2	8	0
6	3	2	9	0
7	3	2	15	0
8	3	2	19	0
9	3	2	21	0
10	3	2	22	0
11	3	2	16	0
12	3	2	11	0
13	3	2	25	0
14	3	2	20	0
15	3	2	14	0
16	3	2	18	0
17	3	2	17	0
18	3	2	7	0
19	3	2	6	0
20	3	2	1	0
21	3	2	2	0
22	3	2	4	0
23	3	2	5	0
24	3	2	10	0
25	3	2	12	0
26	3	2	0	0
27	3	2	0	0
28	3	2	0	0
29	3	2	0	0
30	3	2	0	0
31	3	2	0	0
32	3	2	0	0
33	3	2	0	0
34	3	2	0	0
35	3	2	0	0
36	3	2	0	0
37	3	2	0	0
38	3	2	0	0
39	3	2	0	0
40	3	2	0	0
41	3	2	0	0
42	3	2	0	0
43	3	2	0	0
44	3	2	0	0
45	3	2	0	0
46	3	2	0	0
47	3	2	0	0
48	3	2	0	0
49	3	2	0	0
50	3	2	0	0
51	3	2	0	0
52	3	2	0	0
53	3	2	0	0
54	3	2	0	0
55	3	2	0	0
56	3	2	0	0
57	3	2	0	0
58	3	2	0	0
59	3	2	0	0
60	3	2	0	0
61	3	2	0	0
62	3	2	0	0
63	3	2	0	0
64	3	2	0	0
65	3	2	0	0
66	3	2	0	0
67	3	2	0	0
68	3	2	0	0
69	3	2	0	0
70	3	2	0	0
71	3	2	0	0
72	3	2	0	0
73	3	2	0	0
74	3	2	0	0
75	3	2	0	0
76	3	2	0	0
77	3	2	0	0
78	3	2	0	0
79	3	2	0	0
80	3	2	0	0
81	3	2	0	0
82	3	2	0	0
83	3	2	0	0
84	3	2	0	0
85	3	2	0	0
86	3	2	0	0
87	3	2	0	0
88	3	2	0	0
89	3	2	0	0
90	3	2	0	0
91	3	2	0	0
92	3	2	0	0
93	3	2	0	0
94	3	2	0	0
95	3	2	0	0
96	3	2	0	0
97	3	2	0	0
98	3	2	0	0
99	3	2	0	0
100	3	2	0	0
1	3	3	19	0
2	3	3	18	0
3	3	3	24	0
4	3	3	25	0
5	3	3	2200	0
6	3	3	23	0
7	3	3	22	0
8	3	3	14	0
9	3	3	15	0
10	3	3	1000	0
11	3	3	9	0
12	3	3	8	0
13	3	3	12	0
14	3	3	16	0
15	3	3	17	0
16	3	3	20	0
17	3	3	5	0
18	3	3	10	0
19	3	3	3	0
20	3	3	7	0
21	3	3	2	0
22	3	3	11	0
23	3	3	21	0
24	3	3	0	0
25	3	3	0	0
26	3	3	0	0
27	3	3	0	0
28	3	3	0	0
29	3	3	0	0
30	3	3	0	0
31	3	3	0	0
32	3	3	0	0
33	3	3	0	0
34	3	3	0	0
35	3	3	0	0
36	3	3	0	0
37	3	3	0	0
38	3	3	0	0
39	3	3	0	0
40	3	3	0	0
41	3	3	0	0
42	3	3	0	0
43	3	3	0	0
44	3	3	0	0
45	3	3	0	0
46	3	3	0	0
47	3	3	0	0
48	3	3	0	0
49	3	3	0	0
50	3	3	0	0
51	3	3	0	0
52	3	3	0	0
53	3	3	0	0
54	3	3	0	0
55	3	3	0	0
56	3	3	0	0
57	3	3	0	0
58	3	3	0	0
59	3	3	0	0
60	3	3	0	0
61	3	3	0	0
62	3	3	0	0
63	3	3	0	0
64	3	3	0	0
65	3	3	0	0
66	3	3	0	0
67	3	3	0	0
68	3	3	0	0
69	3	3	0	0
70	3	3	0	0
71	3	3	0	0
72	3	3	0	0
73	3	3	0	0
74	3	3	0	0
75	3	3	0	0
76	3	3	0	0
77	3	3	0	0
78	3	3	0	0
79	3	3	0	0
80	3	3	0	0
81	3	3	0	0
82	3	3	0	0
83	3	3	0	0
84	3	3	0	0
85	3	3	0	0
86	3	3	0	0
87	3	3	0	0
88	3	3	0	0
89	3	3	0	0
90	3	3	0	0
91	3	3	0	0
92	3	3	0	0
93	3	3	0	0
94	3	3	0	0
95	3	3	0	0
96	3	3	0	0
97	3	3	0	0
98	3	3	0	0
99	3	3	0	0
100	3	3	0	0
1	3	4.4	23	1
2	3	4.4	18	1
3	3	4.4	20	1
4	3	4.4	15	1
5	3	4.4	-20	1
6	3	4.4	10	1
7	3	4.4	5	1
8	3	4.4	12	1
9	3	4.4	11	1
10	3	4.4	-11	1
11	3	4.4	6	1
12	3	4.4	8	1
13	3	4.4	13	1
14	3	4.4	9	1
15	3	4.4	24	1
16	3	4.4	-24	1
17	3	4.4	25	1
18	3	4.4	-23	1
19	3	4.4	-18	1
20	3	4.4	-13	1
21	3	4.4	-20	1
22	3	4.4	-15	1
23	3	4.4	20	1
24	3	4.4	0	1
25	3	4.4	0	1
26	3	4.4	0	1
27	3	4.4	0	1
28	3	4.4	0	1
29	3	4.4	0	1
30	3	4.4	0	1
31	3	4.4	0	1
32	3	4.4	0	1
33	3	4.4	0	1
34	3	4.4	0	1
35	3	4.4	0	1
36	3	4.4	0	1
37	3	4.4	0	1
38	3	4.4	0	1
39	3	4.4	0	1
40	3	4.4	0	1
41	3	4.4	0	1
42	3	4.4	0	1
43	3	4.4	0	1
44	3	4.4	0	1
45	3	4.4	0	1
46	3	4.4	0	1
47	3	4.4	0	1
48	3	4.4	0	1
49	3	4.4	0	1
50	3	4.4	0	1
51	3	4.4	0	1
52	3	4.4	0	1
53	3	4.4	0	1
54	3	4.4	0	1
55	3	4.4	0	1
56	3	4.4	0	1
57	3	4.4	0	1
58	3	4.4	0	1
59	3	4.4	0	1
60	3	4.4	0	1
61	3	4.4	0	1
62	3	4.4	0	1
63	3	4.4	0	1
64	3	4.4	0	1
65	3	4.4	0	1
66	3	4.4	0	1
67	3	4.4	0	1
68	3	4.4	0	1
69	3	4.4	0	1
70	3	4.4	0	1
71	3	4.4	0	1
72	3	4.4	0	1
73	3	4.4	0	1
74	3	4.4	0	1
75	3	4.4	0	1
76	3	4.4	0	1
77	3	4.4	0	1
78	3	4.4	0	1
79	3	4.4	0	1
80	3	4.4	0	1
81	3	4.4	0	1
82	3	4.4	0	1
83	3	4.4	0	1
84	3	4.4	0	1
85	3	4.4	0	1
86	3	4.4	0	1
87	3	4.4	0	1
88	3	4.4	0	1
89	3	4.4	0	1
90	3	4.4	0	1
91	3	4.4	0	1
92	3	4.4	0	1
93	3	4.4	0	1
94	3	4.4	0	1
95	3	4.4	0	1
96	3	4.4	0	1
97	3	4.4	0	1
98	3	4.4	0	1
99	3	4.4	0	1
100	3	4.4	0	1
1	3	5	2500	1
2	3	5	20	1
3	3	5	25	1
4	3	5	24	1
5	3	5	23	1
6	3	5	22	1
7	3	5	-23	1
8	3	5	1800	1
9	3	5	19	1
10	3	5	-25	1
11	3	5	-22	1
12	3	5	21	1
13	3	5	16	1
14	3	5	17	1
15	3	5	14	1
16	3	5	15	1
17	3	5	10	1
18	3	5	999	1
19	3	5	-22	1
20	3	5	-17	1
21	3	5	18	1
22	3	5	1300	1
23	3	5	-15	1
24	3	5	5	1
25	3	5	-5	1
26	3	5	3	1
27	3	5	8	1
28	3	5	7	1
29	3	5	12	1
30	3	5	13	1
31	3	5	11	1
32	3	5	6	1
33	3	5	-6	1
34	3	5	1	1
35	3	5	-1	1
36	3	5	2	1
37	3	5	-3	1
38	3	5	4	1
39	3	5	-20	1
40	3	5	-1	1
41	3	5	-2	1
42	3	5	-12	1
43	3	5	-11	1
44	3	5	-16	1
45	3	5	-21	1
46	3	5	0	1
47	3	5	0	1
48	3	5	0	1
49	3	5	0	1
50	3	5	0	1
51	3	5	0	1
52	3	5	0	1
53	3	5	0	1
54	3	5	0	1
55	3	5	0	1
56	3	5	0	1
57	3	5	0	1
58	3	5	0	1
59	3	5	0	1
60	3	5	0	1
61	3	5	0	1
62	3	5	0	1
63	3	5	0	1
64	3	5	0	1
65	3	5	0	1
66	3	5	0	1
67	3	5	0	1
68	3	5	0	1
69	3	5	0	1
70	3	5	0	1
71	3	5	0	1
